pca_x,pca_y,cluster,segment_label,company,order_value
-1.6565,-0.5616,1,At-Risk,Blinkit,921.8448
-0.9537,-1.898,1,At-Risk,Zepto,50.0
-1.0211,-0.0853,2,Price-Sensitive,Blinkit,196.3578
1.316,0.5024,3,Price-Sensitive,Swiggy Instamart,183.7125
1.4985,0.5587,0,Loyal Customers,Swiggy Instamart,1057.333
-0.4145,0.5694,1,At-Risk,Swiggy Instamart,1296.9499999999998
1.7234,-0.242,0,Loyal Customers,Swiggy Instamart,505.0915
-0.7774,-1.4334,1,At-Risk,Blinkit,232.8372
0.3138,1.6404,3,Price-Sensitive,Zepto,941.03325
-1.3354,-1.9648,1,At-Risk,Zepto,50.0
-0.0563,2.6637,3,Price-Sensitive,Swiggy Instamart,1589.5395
-0.2671,-0.534,1,At-Risk,Zepto,692.4285
1.2044,-0.0656,0,Loyal Customers,Blinkit,738.6120000000001
-0.4883,-0.6215,1,At-Risk,Swiggy Instamart,707.143
0.7594,-0.6241,0,Loyal Customers,Zepto,464.234
-0.6022,-0.8257,1,At-Risk,Blinkit,615.3192
-0.0068,-0.8057,1,At-Risk,Swiggy Instamart,536.857
-1.0449,0.7072,2,Price-Sensitive,Blinkit,699.6132
0.0321,-0.4998,1,At-Risk,Zepto,723.9165
-1.1143,-1.2297,1,At-Risk,Blinkit,466.6464
-0.1722,2.0311,3,Price-Sensitive,Zepto,1248.87375
0.144,-0.5563,0,Loyal Customers,Zepto,567.798
-2.1069,-0.2231,1,At-Risk,Swiggy Instamart,1193.2545
-0.9227,-1.2067,1,At-Risk,Zepto,376.8005
0.3564,-0.1003,0,Loyal Customers,Zepto,820.9110000000001
-1.2597,-0.2395,2,Price-Sensitive,Zepto,208.81350000000003
-0.4076,1.6196,2,Price-Sensitive,Swiggy Instamart,1093.6155
1.1015,-0.8142,0,Loyal Customers,Swiggy Instamart,358.915
-1.5496,0.1422,2,Price-Sensitive,Zepto,408.2955
-1.128,-0.7519,1,At-Risk,Zepto,691.706
1.2903,0.2814,3,Price-Sensitive,Blinkit,50.0
1.9404,-0.445,0,Loyal Customers,Swiggy Instamart,413.117
-0.5197,1.4924,2,Price-Sensitive,Swiggy Instamart,1014.73125
-1.3623,-0.9443,1,At-Risk,Swiggy Instamart,704.9959999999999
1.8818,1.294,3,Price-Sensitive,Blinkit,483.78240000000005
-0.9517,2.9958,2,Price-Sensitive,Blinkit,1970.667
-2.0129,-0.0092,1,At-Risk,Zepto,1274.6215
0.6422,0.6716,3,Price-Sensitive,Zepto,326.62575000000004
-0.9851,-1.9584,1,At-Risk,Swiggy Instamart,50.0
-2.3529,0.1691,2,Price-Sensitive,Zepto,570.2880000000001
0.8141,-1.4714,0,Loyal Customers,Swiggy Instamart,50.0
0.5093,-0.9882,0,Loyal Customers,Blinkit,272.3544
0.3121,-0.2524,0,Loyal Customers,Blinkit,703.6752000000001
-1.5417,-1.6256,1,At-Risk,Swiggy Instamart,349.83
-0.2381,1.8254,3,Price-Sensitive,Zepto,1154.2230000000002
-1.326,0.9517,2,Price-Sensitive,Zepto,823.4655000000001
0.6283,-1.3061,0,Loyal Customers,Swiggy Instamart,178.829
-1.189,-1.7256,1,At-Risk,Zepto,190.371
1.0517,1.8621,3,Price-Sensitive,Blinkit,1026.5112
-0.1056,-1.0841,1,At-Risk,Zepto,406.197
1.5216,-0.5814,0,Loyal Customers,Blinkit,366.8112
-0.4117,-0.7573,1,At-Risk,Swiggy Instamart,588.8539999999999
0.1876,-0.8711,1,At-Risk,Blinkit,445.1196000000001
-1.2708,2.4839,2,Price-Sensitive,Swiggy Instamart,1745.8552499999998
0.5502,-1.2756,0,Loyal Customers,Zepto,50.0
-1.1577,1.6948,2,Price-Sensitive,Zepto,1197.8032500000002
-1.0904,2.9255,2,Price-Sensitive,Swiggy Instamart,1930.7715
-1.5144,-0.6036,2,Price-Sensitive,Swiggy Instamart,50.0
2.4593,-1.0101,0,Loyal Customers,Swiggy Instamart,50.0
-2.5069,0.525,1,At-Risk,Zepto,1668.6445
0.6587,-0.8179,0,Loyal Customers,Zepto,384.8585
0.543,0.5827,3,Price-Sensitive,Zepto,347.9175
-1.7359,-0.8133,1,At-Risk,Zepto,736.9715000000001
1.1802,1.0169,3,Price-Sensitive,Swiggy Instamart,538.3327499999999
-1.3356,-1.1538,1,At-Risk,Blinkit,557.9580000000001
-2.0064,2.1491,2,Price-Sensitive,Blinkit,1642.4076
-1.1713,-1.5538,1,At-Risk,Zepto,216.0375
0.0765,-0.9931,1,At-Risk,Swiggy Instamart,364.2395
-1.8116,-2.1087,1,At-Risk,Zepto,103.572
0.7467,2.9723,3,Price-Sensitive,Blinkit,1617.2153999999998
-1.6659,-0.6212,1,At-Risk,Zepto,842.1125000000001
0.6978,2.5623,3,Price-Sensitive,Blinkit,1397.106
-0.6495,-0.4191,1,At-Risk,Swiggy Instamart,864.3399999999999
-0.7476,0.2626,2,Price-Sensitive,Zepto,411.519
2.238,-0.4483,0,Loyal Customers,Blinkit,341.0828000000001
1.8579,-0.8234,0,Loyal Customers,Blinkit,138.132
-0.5268,1.3893,2,Price-Sensitive,Swiggy Instamart,948.3705
1.4184,1.5724,3,Price-Sensitive,Swiggy Instamart,765.1965
1.2822,-0.0833,0,Loyal Customers,Blinkit,696.4824
0.8532,1.0283,3,Price-Sensitive,Blinkit,505.9422
0.2451,-0.0103,3,Price-Sensitive,Blinkit,50.0
0.7142,-0.5583,0,Loyal Customers,Blinkit,515.2788
-1.716,-1.7457,1,At-Risk,Swiggy Instamart,260.3975
-0.2627,1.7259,3,Price-Sensitive,Zepto,1053.2842500000002
-0.8322,-0.3343,1,At-Risk,Blinkit,897.804
0.1041,-1.5697,1,At-Risk,Blinkit,50.0
-0.5323,-0.347,1,At-Risk,Swiggy Instamart,853.3919999999999
1.276,-1.2034,0,Loyal Customers,Blinkit,50.0
-0.3121,-1.4212,1,At-Risk,Zepto,169.707
-0.9027,-0.9261,1,At-Risk,Blinkit,588.6512
-0.1475,1.144,3,Price-Sensitive,Zepto,825.732
-1.4104,-1.2218,1,At-Risk,Zepto,529.5375
-1.3198,-0.0605,1,At-Risk,Swiggy Instamart,1098.5949999999998
-1.5725,0.7906,2,Price-Sensitive,Zepto,802.191
1.0797,-0.6357,0,Loyal Customers,Blinkit,426.81360000000006
-1.1745,-0.6753,1,At-Risk,Zepto,740.1765
0.0165,0.6842,3,Price-Sensitive,Zepto,460.092
-0.3366,0.1922,1,At-Risk,Swiggy Instamart,1172.898
-0.0719,2.4907,3,Price-Sensitive,Zepto,1497.447
-0.0323,-0.1764,2,Price-Sensitive,Zepto,50.0
-0.0083,0.4103,3,Price-Sensitive,Blinkit,305.6892
0.1336,1.8557,3,Price-Sensitive,Swiggy Instamart,1035.1079999999995
-0.5294,-1.7733,1,At-Risk,Swiggy Instamart,66.585
-2.3542,1.4004,2,Price-Sensitive,Blinkit,1265.7336
-1.1824,-1.3552,1,At-Risk,Blinkit,424.82880000000006
-1.7238,1.0539,2,Price-Sensitive,Zepto,953.505
1.1899,0.6838,3,Price-Sensitive,Swiggy Instamart,273.60824999999994
-0.1691,-1.6354,1,At-Risk,Zepto,50.0
0.2972,-0.6643,0,Loyal Customers,Blinkit,561.3624
-2.0225,-0.7971,1,At-Risk,Zepto,858.4544999999999
-1.5436,-1.0085,1,At-Risk,Blinkit,609.3543999999999
1.5211,0.2719,0,Loyal Customers,Blinkit,816.6852000000001
-0.7705,-1.1654,1,At-Risk,Zepto,399.054
-1.0664,0.314,2,Price-Sensitive,Zepto,479.682
-1.5167,-0.8424,1,At-Risk,Zepto,699.98
-0.7749,-0.2404,2,Price-Sensitive,Blinkit,76.36859999999999
-2.1092,-0.2519,2,Price-Sensitive,Zepto,343.35825
0.7877,0.5933,3,Price-Sensitive,Zepto,253.35450000000003
1.6094,-0.0503,0,Loyal Customers,Swiggy Instamart,635.9499999999999
-1.6365,1.7495,2,Price-Sensitive,Swiggy Instamart,1412.0159999999996
0.1042,-0.2614,0,Loyal Customers,Blinkit,817.182
-1.6597,-0.5821,2,Price-Sensitive,Blinkit,108.83160000000002
-0.1791,-1.6114,1,At-Risk,Swiggy Instamart,134.97549999999998
1.3357,0.6791,0,Loyal Customers,Blinkit,1129.1372
2.7438,0.6532,0,Loyal Customers,Swiggy Instamart,936.5739999999998
0.7788,0.7517,3,Price-Sensitive,Swiggy Instamart,420.90375
-1.8079,0.5603,2,Price-Sensitive,Swiggy Instamart,742.8539999999999
-0.9908,-0.3267,2,Price-Sensitive,Zepto,119.74725
0.8019,0.547,0,Loyal Customers,Blinkit,1181.8104000000003
-0.2491,-0.2443,2,Price-Sensitive,Swiggy Instamart,50.0
-1.5692,0.538,2,Price-Sensitive,Blinkit,739.5624
-1.9416,-0.6497,1,At-Risk,Zepto,913.7915
0.4323,0.6364,3,Price-Sensitive,Blinkit,408.33720000000005
-0.1717,-0.9639,1,At-Risk,Blinkit,422.504
0.4165,-0.9604,0,Loyal Customers,Swiggy Instamart,337.9305
1.0063,-0.7635,0,Loyal Customers,Zepto,321.8985
0.6653,1.203,3,Price-Sensitive,Swiggy Instamart,659.31225
-0.5477,1.1466,3,Price-Sensitive,Zepto,781.0822499999999
0.4323,-0.4423,0,Loyal Customers,Swiggy Instamart,583.1909999999999
0.8057,-1.0504,0,Loyal Customers,Blinkit,236.5092
0.9251,-0.2706,0,Loyal Customers,Zepto,639.5070000000001
1.0443,0.4912,0,Loyal Customers,Blinkit,1044.5004
0.1836,1.2503,3,Price-Sensitive,Zepto,720.4395000000001
-0.1812,-1.5523,1,At-Risk,Blinkit,151.7832
-0.9597,0.4178,2,Price-Sensitive,Swiggy Instamart,524.469
-1.5787,-0.197,2,Price-Sensitive,Zepto,240.243
1.9874,-0.8574,0,Loyal Customers,Blinkit,141.95520000000002
0.162,2.2428,3,Price-Sensitive,Swiggy Instamart,1356.0225
0.9348,1.6104,3,Price-Sensitive,Blinkit,859.3614000000002
1.5946,-0.934,0,Loyal Customers,Blinkit,162.95960000000002
0.3329,-0.8929,0,Loyal Customers,Zepto,342.285
1.2462,-1.307,0,Loyal Customers,Blinkit,50.0
0.4458,-0.639,1,At-Risk,Swiggy Instamart,518.6859999999999
-0.0292,2.2917,3,Price-Sensitive,Swiggy Instamart,1364.5267499999998
2.1217,-0.8648,0,Loyal Customers,Swiggy Instamart,50.0
1.9684,-0.4515,0,Loyal Customers,Swiggy Instamart,333.3275
-0.2955,0.1577,3,Price-Sensitive,Zepto,267.057
0.9903,1.4006,3,Price-Sensitive,Zepto,739.7175
-0.4104,-1.6811,1,At-Risk,Blinkit,50.0
0.9742,2.6028,3,Price-Sensitive,Swiggy Instamart,1390.143
2.2909,-0.6121,0,Loyal Customers,Blinkit,270.4184
-1.3049,-0.6131,1,At-Risk,Zepto,809.0145
0.7118,-1.4459,0,Loyal Customers,Blinkit,50.0
0.6809,-0.689,0,Loyal Customers,Swiggy Instamart,475.423
0.1508,1.9112,3,Price-Sensitive,Blinkit,1129.7736
-0.9106,1.5872,2,Price-Sensitive,Blinkit,1147.8000000000002
2.5495,-0.3928,0,Loyal Customers,Zepto,366.2025
2.0477,0.8728,3,Price-Sensitive,Swiggy Instamart,269.48175000000003
1.4299,1.0182,3,Price-Sensitive,Blinkit,403.0236
0.5205,-0.8396,0,Loyal Customers,Blinkit,357.2316
0.8926,-0.1889,0,Loyal Customers,Blinkit,760.4280000000001
-1.2787,-0.9375,1,At-Risk,Zepto,599.2665000000001
0.3287,-0.7494,0,Loyal Customers,Swiggy Instamart,513.7164999999999
0.5655,-0.0759,0,Loyal Customers,Zepto,780.3720000000001
-0.8896,-1.1715,1,At-Risk,Zepto,364.99050000000005
-0.0586,-0.9095,1,At-Risk,Swiggy Instamart,510.793
-0.624,-1.4665,1,At-Risk,Blinkit,275.7456
1.0761,-0.4464,0,Loyal Customers,Swiggy Instamart,520.3059999999999
-0.2243,1.941,3,Price-Sensitive,Swiggy Instamart,1227.97575
0.1413,2.0788,3,Price-Sensitive,Zepto,1270.6815
-0.3755,1.2333,2,Price-Sensitive,Swiggy Instamart,826.01625
-1.0736,-1.063,1,At-Risk,Zepto,513.6305
3.2434,0.3852,0,Loyal Customers,Swiggy Instamart,694.9704999999999
-0.0526,-1.0226,1,At-Risk,Blinkit,428.2092
-0.6834,-0.6976,1,At-Risk,Swiggy Instamart,687.792
1.3402,-0.4669,0,Loyal Customers,Swiggy Instamart,429.7435
-1.3622,-0.6979,1,At-Risk,Blinkit,821.5668000000001
-0.31,0.4211,2,Price-Sensitive,Swiggy Instamart,441.56549999999993
-0.4012,0.3745,2,Price-Sensitive,Blinkit,379.9548
0.7249,1.6468,3,Price-Sensitive,Blinkit,886.7394000000002
-1.0447,0.5557,2,Price-Sensitive,Swiggy Instamart,558.693
-0.1399,-0.0749,2,Price-Sensitive,Blinkit,50.0
1.7183,-0.364,0,Loyal Customers,Zepto,506.34350000000006
0.3587,-0.71,0,Loyal Customers,Zepto,501.69000000000005
-1.6663,-1.8766,1,At-Risk,Zepto,144.35399999999998
1.1148,1.8255,3,Price-Sensitive,Blinkit,885.4128000000001
-0.0193,2.0836,3,Price-Sensitive,Blinkit,1182.2064000000005
-0.94,0.0567,2,Price-Sensitive,Swiggy Instamart,375.429
-0.5616,-0.8988,1,At-Risk,Zepto,505.0185000000001
1.439,-1.3206,0,Loyal Customers,Blinkit,50.0
1.1857,-0.647,0,Loyal Customers,Zepto,391.421
-1.3926,-0.4917,1,At-Risk,Zepto,890.706
-0.599,-0.9545,1,At-Risk,Zepto,500.5035
0.5285,0.4092,3,Price-Sensitive,Swiggy Instamart,270.825
0.6212,1.7905,3,Price-Sensitive,Swiggy Instamart,1010.664
1.3424,-0.7362,0,Loyal Customers,Swiggy Instamart,342.69249999999994
-0.6691,-1.376,1,At-Risk,Blinkit,338.23440000000005
1.0203,-0.8385,0,Loyal Customers,Zepto,325.422
-0.1948,-0.0142,1,At-Risk,Zepto,927.303
-0.2487,2.1837,3,Price-Sensitive,Zepto,1425.72825
-2.1843,-1.2945,1,At-Risk,Zepto,631.1315
-0.6736,1.7937,2,Price-Sensitive,Swiggy Instamart,1276.22025
0.5914,1.2273,3,Price-Sensitive,Swiggy Instamart,698.36625
0.8536,1.7932,3,Price-Sensitive,Swiggy Instamart,957.79125
-0.0311,-0.3238,1,At-Risk,Swiggy Instamart,794.6039999999999
-0.4113,-0.6747,1,At-Risk,Zepto,616.413
-0.1559,-1.5728,1,At-Risk,Blinkit,118.30320000000002
0.3529,-1.4568,1,At-Risk,Blinkit,50.0
1.8382,-0.535,0,Loyal Customers,Zepto,346.649
-0.2638,-0.5639,1,At-Risk,Zepto,643.6835
-0.5309,-1.7108,1,At-Risk,Swiggy Instamart,109.323
1.6135,1.4732,3,Price-Sensitive,Blinkit,628.5762000000001
0.5059,-0.0607,0,Loyal Customers,Blinkit,825.5088000000001
-2.1145,0.5634,2,Price-Sensitive,Swiggy Instamart,782.7405
1.5511,-0.7017,0,Loyal Customers,Blinkit,324.21320000000003
-0.0994,-1.0495,1,At-Risk,Zepto,376.5615
-0.0507,1.8929,3,Price-Sensitive,Blinkit,1137.447
1.2104,0.7215,0,Loyal Customers,Swiggy Instamart,1155.2324999999998
0.4255,-0.0679,0,Loyal Customers,Blinkit,804.1664000000001
0.856,-0.4608,0,Loyal Customers,Swiggy Instamart,548.7995
2.2462,-0.2796,0,Loyal Customers,Swiggy Instamart,458.703
-0.3566,-0.8794,1,At-Risk,Blinkit,493.94880000000006
-0.5364,1.1903,2,Price-Sensitive,Zepto,880.7107500000002
2.1352,-0.7948,0,Loyal Customers,Blinkit,191.742
-1.833,1.0675,2,Price-Sensitive,Zepto,1005.0
0.8237,0.2069,3,Price-Sensitive,Swiggy Instamart,50.0
-0.1731,0.3269,3,Price-Sensitive,Swiggy Instamart,389.0220000000001
-1.4733,0.5116,2,Price-Sensitive,Zepto,604.05975
0.0082,-0.0365,3,Price-Sensitive,Zepto,50.0
0.1638,0.2929,0,Loyal Customers,Zepto,1071.4725
1.1112,0.2483,0,Loyal Customers,Blinkit,919.4484
0.2105,-1.5115,1,At-Risk,Blinkit,112.77360000000002
0.5268,1.0892,3,Price-Sensitive,Blinkit,641.6946
0.4515,-0.8049,0,Loyal Customers,Blinkit,411.75
0.1392,-1.1816,1,At-Risk,Swiggy Instamart,267.2945
0.0033,-0.4087,1,At-Risk,Zepto,710.5245000000001
-0.1112,-0.8462,1,At-Risk,Swiggy Instamart,555.3505
-1.0042,-1.4124,1,At-Risk,Blinkit,361.30320000000006
3.1563,0.4125,0,Loyal Customers,Blinkit,666.7908
0.4624,-0.2661,0,Loyal Customers,Swiggy Instamart,703.0374999999999
0.3931,-1.5056,1,At-Risk,Zepto,50.0
0.4378,2.1765,3,Price-Sensitive,Zepto,1174.74525
0.8396,0.1517,0,Loyal Customers,Blinkit,927.0072
1.0593,2.0706,3,Price-Sensitive,Swiggy Instamart,1059.507
-1.6422,0.5589,2,Price-Sensitive,Zepto,710.64225
-1.1821,1.0645,2,Price-Sensitive,Blinkit,899.1138000000001
-0.3696,-1.0466,1,At-Risk,Swiggy Instamart,403.249
-0.3585,-1.0768,1,At-Risk,Blinkit,366.1816
-1.5292,-0.2849,2,Price-Sensitive,Blinkit,231.3522
0.1139,-0.324,1,At-Risk,Blinkit,754.3164
-2.1652,0.2136,2,Price-Sensitive,Zepto,607.8240000000001
1.7664,-1.2676,0,Loyal Customers,Blinkit,50.0
-1.5466,1.2181,2,Price-Sensitive,Blinkit,1068.7752
-0.1533,-1.2473,1,At-Risk,Swiggy Instamart,241.408
1.7514,0.1317,0,Loyal Customers,Swiggy Instamart,702.3189999999998
2.6156,-0.7412,0,Loyal Customers,Zepto,88.0995
-0.1896,-0.54,1,At-Risk,Blinkit,655.2236
-1.8021,-1.3193,1,At-Risk,Zepto,507.1605
-0.954,-1.633,1,At-Risk,Blinkit,115.33
1.0004,-0.3675,0,Loyal Customers,Swiggy Instamart,577.967
-0.8645,-0.8434,1,At-Risk,Blinkit,594.5184
-0.3551,0.8897,2,Price-Sensitive,Swiggy Instamart,716.49975
0.2491,0.6004,0,Loyal Customers,Zepto,1181.4935
-1.8371,-1.7035,1,At-Risk,Zepto,294.17600000000004
1.6591,-0.7232,0,Loyal Customers,Blinkit,270.0128
-1.9228,0.282,2,Price-Sensitive,Zepto,581.0205
0.1084,0.7665,3,Price-Sensitive,Zepto,523.73775
-1.5575,0.7571,2,Price-Sensitive,Zepto,783.9247500000001
0.4628,-1.2223,1,At-Risk,Swiggy Instamart,182.1485
2.3158,-0.6185,0,Loyal Customers,Blinkit,251.7792000000001
-1.7342,0.6719,2,Price-Sensitive,Zepto,758.37825
0.1879,-0.1249,3,Price-Sensitive,Blinkit,50.0
2.4282,-0.6848,0,Loyal Customers,Swiggy Instamart,204.083
2.2968,-0.8951,0,Loyal Customers,Zepto,97.10850000000002
0.9258,-0.9137,0,Loyal Customers,Swiggy Instamart,269.468
-1.2423,-0.4924,2,Price-Sensitive,Zepto,50.0
-0.5621,-1.6518,1,At-Risk,Zepto,50.0
-2.0669,0.2088,2,Price-Sensitive,Zepto,535.7677500000001
-0.8184,0.0094,2,Price-Sensitive,Blinkit,252.0684
1.3815,0.1054,0,Loyal Customers,Swiggy Instamart,785.588
-2.1145,1.7159,2,Price-Sensitive,Zepto,1403.37225
-0.8597,1.7715,2,Price-Sensitive,Swiggy Instamart,1269.09975
-1.129,-1.4984,1,At-Risk,Swiggy Instamart,353.7975
0.9151,-1.1152,0,Loyal Customers,Swiggy Instamart,204.777
-0.0512,-0.6553,1,At-Risk,Zepto,489.3475
1.5095,1.1481,3,Price-Sensitive,Swiggy Instamart,462.1792499999999
0.5366,-0.041,3,Price-Sensitive,Swiggy Instamart,50.0
0.8196,-1.3899,0,Loyal Customers,Blinkit,50.0
-1.5523,-1.18,1,At-Risk,Zepto,527.7255
-1.3701,-1.6775,1,At-Risk,Zepto,242.739
1.5092,-1.0186,0,Loyal Customers,Swiggy Instamart,116.7215
-1.6274,-0.1743,1,At-Risk,Zepto,1092.231
0.7956,0.1399,0,Loyal Customers,Zepto,843.9605
-0.1009,0.2684,3,Price-Sensitive,Blinkit,246.98520000000005
-0.1168,-0.4551,1,At-Risk,Zepto,727.0620000000001
-0.9962,-1.3766,1,At-Risk,Swiggy Instamart,380.6465
2.5688,0.2422,0,Loyal Customers,Blinkit,683.0880000000001
1.0764,-0.3955,0,Loyal Customers,Zepto,471.6935
-2.0057,2.442,2,Price-Sensitive,Blinkit,1801.8414
0.3347,-0.0434,0,Loyal Customers,Swiggy Instamart,927.889
-2.4756,0.9773,2,Price-Sensitive,Zepto,1001.90475
-0.4807,-1.7941,1,At-Risk,Blinkit,50.0
1.1437,-1.2744,0,Loyal Customers,Zepto,50.0
0.5069,0.3251,0,Loyal Customers,Swiggy Instamart,1021.209
0.2184,-0.0661,0,Loyal Customers,Zepto,836.4825
1.3726,0.1044,0,Loyal Customers,Blinkit,827.2464000000001
-0.765,1.2416,2,Price-Sensitive,Zepto,921.73725
-0.3635,-0.565,1,At-Risk,Swiggy Instamart,679.4544999999999
0.0788,0.8861,3,Price-Sensitive,Blinkit,583.1544
-1.4741,-1.4035,1,At-Risk,Blinkit,344.0956
1.9504,-0.472,0,Loyal Customers,Blinkit,355.03920000000005
1.059,2.4778,3,Price-Sensitive,Swiggy Instamart,1301.3055
-0.6257,1.6134,2,Price-Sensitive,Zepto,1065.582
0.8275,1.8722,3,Price-Sensitive,Blinkit,999.8604
0.8494,0.8852,3,Price-Sensitive,Swiggy Instamart,411.999
-0.845,-1.1391,1,At-Risk,Swiggy Instamart,472.9835
0.7997,1.2871,3,Price-Sensitive,Blinkit,722.2914000000002
-1.2205,0.1079,2,Price-Sensitive,Zepto,351.981
1.3643,-0.9309,0,Loyal Customers,Swiggy Instamart,173.86849999999998
-0.9002,-1.5882,1,At-Risk,Swiggy Instamart,256.532
-0.5772,-1.3571,1,At-Risk,Zepto,300.579
-0.7117,-1.6351,1,At-Risk,Blinkit,84.48519999999999
1.6124,1.3479,3,Price-Sensitive,Zepto,591.8760000000001
1.2349,-1.0052,0,Loyal Customers,Blinkit,163.9548
-0.4483,-1.446,1,At-Risk,Zepto,214.64300000000003
3.8113,-0.028,0,Loyal Customers,Swiggy Instamart,344.807
0.8795,-1.4207,0,Loyal Customers,Swiggy Instamart,50.0
0.7801,-0.8347,0,Loyal Customers,Blinkit,338.6772
0.0352,-0.0481,3,Price-Sensitive,Swiggy Instamart,50.0
-0.4334,-1.1444,1,At-Risk,Blinkit,378.378
-0.8221,0.2995,2,Price-Sensitive,Blinkit,395.3316
-1.0287,1.2523,2,Price-Sensitive,Swiggy Instamart,1044.60825
-0.3176,3.7425,3,Price-Sensitive,Swiggy Instamart,2284.21425
-1.3369,-0.2087,2,Price-Sensitive,Zepto,270.207
-0.4625,0.7132,2,Price-Sensitive,Zepto,530.01225
0.5432,-0.1491,0,Loyal Customers,Blinkit,833.0660000000001
0.6619,2.1029,3,Price-Sensitive,Swiggy Instamart,1176.4364999999998
0.3798,-1.2626,1,At-Risk,Blinkit,162.0992
-1.4484,1.7273,2,Price-Sensitive,Zepto,1290.138
-1.4546,-1.8643,1,At-Risk,Zepto,158.14050000000003
1.3742,0.4034,3,Price-Sensitive,Blinkit,98.29740000000004
-1.4081,1.2819,2,Price-Sensitive,Blinkit,1042.47
2.0122,0.3683,3,Price-Sensitive,Swiggy Instamart,50.0
0.9579,0.4351,3,Price-Sensitive,Blinkit,224.4348
-2.2593,2.6463,2,Price-Sensitive,Blinkit,1941.3708
0.4859,-1.1595,0,Loyal Customers,Zepto,253.44050000000004
-1.5224,-0.3859,2,Price-Sensitive,Swiggy Instamart,155.78924999999998
-0.051,-0.5351,1,At-Risk,Swiggy Instamart,660.5485
0.0307,0.6872,3,Price-Sensitive,Swiggy Instamart,459.4387499999999
0.627,-0.6981,0,Loyal Customers,Blinkit,418.67280000000005
0.3163,0.8001,3,Price-Sensitive,Swiggy Instamart,530.68125
0.09,-0.6319,1,At-Risk,Zepto,536.8965000000001
0.5935,2.4595,3,Price-Sensitive,Blinkit,1427.8662000000002
-2.0311,-0.1293,2,Price-Sensitive,Zepto,326.8755
2.2301,-0.2876,0,Loyal Customers,Swiggy Instamart,415.978
-1.7081,0.5607,2,Price-Sensitive,Zepto,681.2745
1.0912,-1.174,0,Loyal Customers,Blinkit,56.81999999999999
-0.9954,-1.9888,1,At-Risk,Swiggy Instamart,94.76
-0.2131,-1.461,1,At-Risk,Zepto,119.763
0.5938,-0.6234,0,Loyal Customers,Blinkit,482.8896
-0.1027,1.5854,3,Price-Sensitive,Swiggy Instamart,1035.36225
2.1957,2.3648,3,Price-Sensitive,Swiggy Instamart,1075.33425
-1.8139,-0.548,1,At-Risk,Zepto,874.0010000000001
0.583,-0.6808,0,Loyal Customers,Swiggy Instamart,450.1789999999999
1.1433,1.567,3,Price-Sensitive,Blinkit,782.3628
-1.4502,-1.6793,1,At-Risk,Zepto,281.238
1.2664,1.4717,3,Price-Sensitive,Blinkit,685.6002
-0.6286,-1.4561,1,At-Risk,Zepto,213.108
1.2119,-0.6054,0,Loyal Customers,Swiggy Instamart,447.4535
0.7248,-1.1713,0,Loyal Customers,Swiggy Instamart,228.7235
1.3661,-0.603,0,Loyal Customers,Swiggy Instamart,475.9085
0.3631,0.0188,3,Price-Sensitive,Swiggy Instamart,85.77299999999998
0.5285,-0.3327,0,Loyal Customers,Swiggy Instamart,583.4554999999999
-0.7861,-0.9252,1,At-Risk,Swiggy Instamart,564.512
1.0325,0.5008,3,Price-Sensitive,Swiggy Instamart,244.69725
-0.3867,-0.1389,2,Price-Sensitive,Swiggy Instamart,80.259
0.0407,-0.7666,1,At-Risk,Swiggy Instamart,495.374
-1.2891,-0.3581,2,Price-Sensitive,Blinkit,50.0
2.5459,0.5269,3,Price-Sensitive,Swiggy Instamart,50.0
3.0535,-0.554,0,Loyal Customers,Blinkit,166.1352
1.8899,0.0718,0,Loyal Customers,Blinkit,673.3368
-0.3615,1.42,3,Price-Sensitive,Blinkit,970.0104
0.3663,0.6803,3,Price-Sensitive,Zepto,387.92475
-0.2777,0.0587,1,At-Risk,Swiggy Instamart,972.259
2.4365,-0.273,0,Loyal Customers,Blinkit,380.5352
-0.3954,2.1927,2,Price-Sensitive,Blinkit,1389.7956
-0.3451,-0.1653,1,At-Risk,Zepto,887.9850000000001
-0.9743,1.7914,2,Price-Sensitive,Swiggy Instamart,1292.8035
0.8577,-0.4474,0,Loyal Customers,Blinkit,474.5704
1.6056,1.225,3,Price-Sensitive,Swiggy Instamart,518.1059999999999
1.0097,-0.7245,0,Loyal Customers,Zepto,337.52
-1.9443,1.1637,2,Price-Sensitive,Zepto,1113.84
1.1379,-0.8725,0,Loyal Customers,Blinkit,280.3788
0.8067,-1.0364,0,Loyal Customers,Blinkit,197.2944
-0.8699,-1.3171,1,At-Risk,Swiggy Instamart,417.0935
-1.7622,1.17,2,Price-Sensitive,Blinkit,1038.015
-1.1827,-0.3796,1,At-Risk,Zepto,883.052
-0.3377,-1.3994,1,At-Risk,Blinkit,188.6652
-0.5922,1.1239,2,Price-Sensitive,Blinkit,832.4856
-1.5744,-0.9768,1,At-Risk,Zepto,642.7425000000001
-1.8936,0.9621,2,Price-Sensitive,Blinkit,966.0738
-0.1915,2.1802,3,Price-Sensitive,Zepto,1282.26675
1.1072,0.0971,0,Loyal Customers,Zepto,774.719
0.0593,-0.9463,0,Loyal Customers,Zepto,429.6725
0.9622,-1.1916,0,Loyal Customers,Zepto,50.0
-0.5943,-1.0935,1,At-Risk,Zepto,395.1885
0.3879,1.3182,3,Price-Sensitive,Blinkit,774.849
-0.8999,-1.9727,1,At-Risk,Swiggy Instamart,50.0
